codigo_sgif,observ,codigo_rc,distrito,concelho,freguesia,area_arborizada,area_nao_arborizada,dia_semana,reacendimento,causa,data_inicio,hora_inicio,primeira_intervencao,data_fim,hora_fim
DM03760,,RC11200001,BRAGA,BARCELOS,S.PEDRO-ALVITO,0,0.05,6,,,1995-07-07,23:05:00,,1995-07-08,00:00:00
DM03761,,RC11300003,BRAGA,V.N.FAMALICÃO,RUIVÃES,0,0.05,6,,,1995-07-07,23:40:00,,1995-07-08 00:55:00,00:55:00
DM03762,,RC11300003,BRAGA,V.N.FAMALICÃO,POUSADA DE SARAMAGOS,0,0.3,7,,,1995-07-08,00:10:00,,1995-07-08 01:15:00,01:15:00
DM03763,,RC11500012,PORTO,PENAFIEL,LAGARES,0,0.1,7,,,1995-07-08,00:30:00,,1995-07-08 01:15:00,01:15:00
DM03764,,RC11300003,BRAGA,V.N.FAMALICÃO,REQUIÃO,0,0.15,7,,,1995-07-08,00:40:00,,1995-07-08 02:15:00,02:15:00
DM03768,,RC11300003,BRAGA,V.N.FAMALICÃO,CAVALÕES,0,0.04,7,,,1995-07-08,01:35:00,,1995-07-08 02:15:00,02:15:00
DM03765,,RC11100010,V.CASTELO,VIANA DO CASTELO,OUTEIRO,0,0.1,7,,,1995-07-08,00:50:00,,1995-07-08 03:45:00,03:45:00
DM03766,,RC11600001,AVEIRO,AROUCA,MOLDES,0.5,0,7,,,1995-07-08,01:30:00,,1995-07-08 04:20:00,04:20:00
DM03769,,RC11200001,BRAGA,BARCELOS,FEITOS,0,0.2,7,,,1995-07-08,02:35:00,,1995-07-08 05:00:00,05:00:00
DM03770,,RC11200001,BRAGA,BARCELOS,FRAGOSO,0,0.2,7,,,1995-07-08,03:50:00,,1995-07-08 05:10:00,05:10:00
DM03767,,RC11100010,V.CASTELO,VIANA DO CASTELO,MONTARIA,0,3.5,7,,,1995-07-08,01:30:00,,1995-07-08 07:10:00,07:10:00
DM03771,,RC11500001,PORTO,AMARANTE,STA CRISTINA-FIGUEIRÓ,0,0.03,7,,,1995-07-08,15:40:00,,1995-07-08 16:15:00,16:15:00
DM03772,,RC11200004,BRAGA,BRAGA,S.VICTOR,0,0.1,7,,,1995-07-08,17:25:00,,1995-07-08 18:05:00,18:05:00
DM03774,,RC11600002,AVEIRO,FEIRA,SANGUEDO,0,0.05,7,,,1995-07-08,18:30:00,,1995-07-08 19:25:00,19:25:00
DM03775,,RC11100001,V.CASTELO,CAMINHA,VILAR DE MOUROS,0,0.003,7,,,1995-07-08,18:45:00,,1995-07-08 19:30:00,19:30:00
DM03776,,RC11200006,BRAGA,VILA VERDE,PARADA DE GATIM,0,0.03,7,,,1995-07-08,19:10:00,,1995-07-08 20:10:00,20:10:00
DM03778,,RC11500011,PORTO,PAREDES,VILELA,0,0.1,7,,,1995-07-08,19:30:00,,1995-07-08 20:10:00,20:10:00
DM03773,,RC11100008,V.CASTELO,PONTE DA BARCA,LINDOSO,0,1,7,,,1995-07-08,17:45:00,,1995-07-08 20:40:00,20:40:00
DM03779,,RC11500013,VISEU,CINFÃES,NESPEREIRA,0.5,0,7,,,1995-07-08,20:15:00,,1995-07-08 21:19:00,21:19:00
DM03777,,RC11100003,V.CASTELO,MONÇÃO,CORTES,2,0,7,,,1995-07-08,19:30:00,,1995-07-08 21:40:00,21:40:00
DM03780,,RC11500011,PORTO,PAREDES,LOUREDO,0,0.03,2,,,1995-07-10,18:40:00,,1995-07-10 19:30:00,19:30:00
DM03781,,RC11500013,VISEU,CINFÃES,FORNELOS,0,0.05,2,,,1995-07-10,20:43:00,,1995-07-10 22:40:00,22:40:00
DM03782,,RC11500013,VISEU,CINFÃES,SOUSELO,0.1,0.1,2,,,1995-07-10,21:13:00,,1995-07-10 22:40:00,22:40:00
DM03783,,RC11400002,PORTO,GONDOMAR,MELRES,0,0.2,2,,,1995-07-10,21:30:00,,1995-07-10 22:45:00,22:45:00
DM03784,,RC11500012,PORTO,PENAFIEL,VILA COVA,0,0.1,2,,,1995-07-10,23:30:00,,1995-07-11 01:10:00,01:10:00
DM03785,,RC11500013,VISEU,CINFÃES,NESPEREIRA,0,0.02,3,,,1995-07-11,08:21:00,,1995-07-11 09:35:00,09:35:00
DM03786,,RC11500013,VISEU,CINFÃES,TRAVANCAS,0,0.03,3,,,1995-07-11,14:00:00,,1995-07-11 15:25:00,15:25:00
DM03787,,RC11500005,PORTO,M.CANAVEZES,VILA BOA DO BISPO,0.2,0,3,,,1995-07-11,17:05:00,,1995-07-11 19:05:00,19:05:00
DM03788,,RC11300003,BRAGA,V.N.FAMALICÃO,RIBEIRÃO,0,0.1,4,,,1995-07-12,13:55:00,,1995-07-12 14:40:00,14:40:00
DM03789,,RC11500008,PORTO,FELGUEIRAS,SENDIM,0,0.15,4,,,1995-07-12,14:10:00,,1995-07-12 15:00:00,15:00:00
DM03790,,RC11500013,VISEU,CINFÃES,NESPEREIRA,1.5,1,4,,,1995-07-12,14:30:00,,1995-07-12 16:45:00,16:45:00
DM03792,,RC11300003,BRAGA,V.N.FAMALICÃO,ANTAS,0,0.1,4,,,1995-07-12,17:00:00,,1995-07-12 18:05:00,18:05:00
DM03793,,RC11500012,PORTO,PENAFIEL,RÃS,0,0.5,4,,,1995-07-12,17:00:00,,1995-07-12 18:25:00,18:25:00
DM03791,,RC11500005,PORTO,M.CANAVEZES,ALPENDURADA E MATOS,0,0.1,4,,,1995-07-12,16:15:00,,1995-07-12 18:40:00,18:40:00
DM03794,,RC11500013,VISEU,CINFÃES,FORNELOS,0,0.03,4,,,1995-07-12,17:40:00,,1995-07-12 19:05:00,19:05:00
DM03795,,RC11500011,PORTO,PAREDES,VILELA,0,0.02,4,,,1995-07-12,18:50:00,,1995-07-12 19:30:00,19:30:00
DM03796,,RC11200001,BRAGA,BARCELOS,AREIAS DE VILAR,0,0.05,4,,,1995-07-12,21:45:00,,1995-07-12 22:55:00,22:55:00
DM03797,,RC11300003,BRAGA,V.N.FAMALICÃO,ANTAS,0,0.05,5,,,1995-07-13,00:40:00,,1995-07-13 01:10:00,01:10:00
DM03798,,RC11600003,AVEIRO,OL. DE AZEMÉIS,UL,0,0.03,5,,,1995-07-13,01:25:00,,1995-07-13 02:00:00,02:00:00
DM03799,,RC11500005,PORTO,M.CANAVEZES,SANDE,0,0.05,5,,,1995-07-13,02:45:00,,1995-07-13 04:00:00,04:00:00
DM03800,,RC11500013,VISEU,CINFÃES,FORNELOS,0.02,0,5,,,1995-07-13,08:30:00,,1995-07-13 10:00:00,10:00:00
DM03801,,RC11500013,VISEU,CINFÃES,FORNELOS,0.01,0,5,,,1995-07-13,13:03:00,,1995-07-13 14:45:00,14:45:00
DM03803,,RC11500005,PORTO,M.CANAVEZES,SANDE,0,0.05,5,,,1995-07-13,15:15:00,,1995-07-13 16:10:00,16:10:00
DM03805,,RC11300002,PORTO,SANTO TIRSO,S.MAMEDE-CORONADO,0.2,0,5,,,1995-07-13,16:00:00,,1995-07-13 16:58:00,16:58:00
DM03802,,RC11600003,AVEIRO,OL. DE AZEMÉIS,OSSELA,0,0.15,5,,,1995-07-13,14:30:00,,1995-07-13 17:00:00,17:00:00
DM03806,,RC11500005,PORTO,M.CANAVEZES,SANDE,0,0.6,5,,,1995-07-13,16:10:00,,1995-07-13 17:35:00,17:35:00
DM03808,,RC11100001,V.CASTELO,CAMINHA,AZEVEDO,0.01,0,5,,,1995-07-13,16:45:00,,1995-07-13 17:40:00,17:40:00
DM03810,,RC11600005,AVEIRO,VALE DE CAMBRA,,0,0.01,5,,,1995-07-13,17:20:00,,1995-07-13 17:50:00,17:50:00
DM03804,,RC11500005,PORTO,M.CANAVEZES,TORRÃO,0,3.5,5,,,1995-07-13,15:45:00,,1995-07-13 19:30:00,19:30:00
DM03809,,RC11400002,PORTO,GONDOMAR,MELRES,0,1.5,5,,,1995-07-13,17:10:00,,1995-07-13 20:00:00,20:00:00
DM03812,,RC11600002,AVEIRO,FEIRA,CANEDO,0,0.1,5,,,1995-07-13,19:20:00,,1995-07-13 20:10:00,20:10:00
DM03811,,RC11500005,PORTO,M.CANAVEZES,PAREDES DE VIADORES,2,0,5,,,1995-07-13,18:10:00,,1995-07-13 20:30:00,20:30:00
DM03807,,RC11400002,PORTO,GONDOMAR,MELRES,0,1,5,,,1995-07-13,16:30:00,,1995-07-13 21:45:00,21:45:00
DM03813,,RC11500013,VISEU,CINFÃES,FORNELOS,0.05,0,5,,,1995-07-13,21:01:00,,1995-07-13 22:45:00,22:45:00
DM03814,,RC11500013,VISEU,CINFÃES,S.CRISTOVÃO DE NOGUEIRA,0,0.01,5,,,1995-07-13,23:05:00,,1995-07-13 23:45:00,23:45:00
DM03815,,RC11500014,VISEU,RESENDE,RESENDE,0,0.05,6,,,1995-07-14,00:55:00,,1995-07-14 01:30:00,01:30:00
DM03816,,RC11500013,VISEU,CINFÃES,CINFÃES,0,0.15,6,,,1995-07-14,01:30:00,,1995-07-14 02:23:00,02:23:00
DM03817,,RC11600003,AVEIRO,OL. DE AZEMÉIS,UL,0,0.08,6,,,1995-07-14,02:25:00,,1995-07-14 04:00:00,04:00:00
DM03818,,RC11500013,VISEU,CINFÃES,FORNELOS,0.03,0,6,,,1995-07-14,18:16:00,,1995-07-14 20:05:00,20:05:00
DM03819,,RC11500014,VISEU,RESENDE,MIOMÃES,0,0.3,6,,,1995-07-14,21:09:00,,1995-07-14 23:30:00,23:30:00
DM03821,,RC11500013,VISEU,CINFÃES,S.CRISTÓVÃO DE NOGUEIRA,0,0.02,6,,,1995-07-14,22:51:00,,1995-07-14 23:30:00,23:30:00
DM03822,,RC11500011,PORTO,PAREDES,LORDELO,0,0.01,6,,,1995-07-14,23:25:00,,1995-07-15,00:00:00
DM03820,,RC11500013,VISEU,CINFÃES,TRAVANCAS,0.03,0,6,,,1995-07-14,22:36:00,,1995-07-15 00:20:00,00:20:00
DM03823,,RC11500007,AVEIRO,C.PAIVA,,0,0.05,7,,,1995-07-15,02:10:00,,1995-07-15 03:15:00,03:15:00
DM03825,,RC11500013,VISEU,CINFÃES,CINFÃES,0,0.03,7,,,1995-07-15,03:05:00,,1995-07-15 04:00:00,04:00:00
DM03824,,RC11500012,PORTO,PENAFIEL,BOELHE,0,1,7,,,1995-07-15,02:20:00,,1995-07-15 05:00:00,05:00:00
DM03826,,RC11500013,VISEU,CINFÃES,FORNELOS,0.03,0,7,,,1995-07-15,07:37:00,,1995-07-15 09:45:00,09:45:00
DM03827,,RC11600002,AVEIRO,FEIRA,LOUROSA,0,0.05,7,,,1995-07-15,09:45:00,,1995-07-15 10:30:00,10:30:00
DM03828,,RC11500002,PORTO,BAIÃO,STA MARINHA DO ZÊZERE,0,0.02,7,,,1995-07-15,12:30:00,,1995-07-15 12:55:00,12:55:00
DM03829,,RC11500011,PORTO,PAREDES,LORDELO,0,0.05,7,,,1995-07-15,14:30:00,,1995-07-15 15:10:00,15:10:00
DM03830,,RC11400003,PORTO,MAIA,GEMUNDE,0,0.01,7,,,1995-07-15,14:50:00,,1995-07-15 15:35:00,15:35:00
DM03832,,RC11200001,BRAGA,BARCELOS,GRIMANCELOS,0,0.05,7,,,1995-07-15,16:00:00,,1995-07-15 16:40:00,16:40:00
DM03833,,RC11500012,PORTO,PENAFIEL,URRÔ,0,0.05,7,,,1995-07-15,16:15:00,,1995-07-15 17:10:00,17:10:00
DM03835,,RC11500008,PORTO,FELGUEIRAS,VILA COVA DA LIXA,0,0.01,7,,,1995-07-15,16:55:00,,1995-07-15 17:20:00,17:20:00
DM03834,,RC11500011,PORTO,PAREDES,BEIRE,0,0.08,7,,,1995-07-15,16:30:00,,1995-07-15 17:40:00,17:40:00
DM03836,,RC11600003,AVEIRO,OL. DE AZEMÉIS,VILA CHÃ DE S.ROQUE,0,0.05,7,,,1995-07-15,17:05:00,,1995-07-15 18:10:00,18:10:00
DM03831,,RC11500012,PORTO,PENAFIEL,CANELAS,0,0.1,7,,,1995-07-15,15:40:00,,1995-07-15 19:00:00,19:00:00
DM03837,,RC11500005,PORTO,M.CANAVEZES,VÁRZEA DO DOURO,0,0.1,7,,,1995-07-15,17:25:00,,1995-07-15 19:10:00,19:10:00
DM03841,,RC11300002,PORTO,SANTO TIRSO,AVES,0,0.1,7,,,1995-07-15,21:15:00,,1995-07-15 21:45:00,21:45:00
DM03839,,RC11500008,PORTO,FELGUEIRAS,MACIEIRA DA LIXA,0,0.01,7,,,1995-07-15,20:10:00,,1995-07-15 21:50:00,21:50:00
DM03840,,RC11500013,VISEU,CINFÃES,TRAVANCAS,0,0.03,7,,,1995-07-15,20:36:00,,1995-07-15 22:10:00,22:10:00
DM03838,,RC11400003,PORTO,MAIA,S.PEDRO-AVIOSO,0,16,7,,,1995-07-15,18:15:00,,1995-07-15 22:50:00,22:50:00
DM03842,,RC11300002,PORTO,SANTO TIRSO,S.MARTINHO-BOUGADO,0,0.09,7,,,1995-07-15,21:50:00,,1995-07-15 22:50:00,22:50:00
DM03843,,RC11600002,AVEIRO,FEIRA,CANEDO,0,0.01,7,,,1995-07-15,22:45:00,,1995-07-16 00:40:00,00:40:00
DM03844,,RC11500005,PORTO,M.CANAVEZES,FORNOS,0,0.01,1,,,1995-07-16,01:05:00,,1995-07-16 01:55:00,01:55:00
DM03845,,RC11500012,PORTO,PENAFIEL,LAGARES,0,0.3,1,,,1995-07-16,01:20:00,,1995-07-16 03:10:00,03:10:00
DM03849,,RC11500002,PORTO,BAIÃO,GOVE,6,0,1,,,1995-07-16,11:20:00,,1995-07-16 11:50:00,11:50:00
DM03847,,RC11500001,PORTO,AMARANTE,MANCELOS,0,0.5,1,,,1995-07-16,10:25:00,,1995-07-16 12:20:00,12:20:00
DM03848,,RC11500005,PORTO,M.CANAVEZES,BANHO E CARVALHOSA,0,0.05,1,,,1995-07-16,11:00:00,,1995-07-16 15:30:00,15:30:00
DM03850,,RC11500012,PORTO,PENAFIEL,BOELHE,0,0.2,1,,,1995-07-16,13:40:00,,1995-07-16 15:30:00,15:30:00
DM03851,,RC11500011,PORTO,PAREDES,VILA COVA DE CARROS,0,0.2,1,,,1995-07-16,14:35:00,,1995-07-16 15:35:00,15:35:00
DM03852,,RC11500005,PORTO,M.CANAVEZES,SANDE,0,0.02,1,,,1995-07-16,15:30:00,,1995-07-16 16:55:00,16:55:00
DM03854,,RC11500012,PORTO,PENAFIEL,BOELHE,0,3,1,,,1995-07-16,15:55:00,,1995-07-16 17:20:00,17:20:00
DM03853,,RC11100008,V.CASTELO,PONTE DA BARCA,SANTIAGO-VILA CHÃ,1.5,0,1,,,1995-07-16,15:40:00,,1995-07-16 18:05:00,18:05:00
DM03855,,RC11300003,BRAGA,V.N.FAMALICÃO,PORTELA,0.05,0,1,,,1995-07-16,16:45:00,,1995-07-16 18:10:00,18:10:00
DM03856,,RC11200006,BRAGA,VILA VERDE,CABANELAS,0.05,0,1,,,1995-07-16,17:55:00,,1995-07-16 18:40:00,18:40:00
DM03858,,RC11500012,PORTO,PENAFIEL,S.MAMEDE-RECEZINHOS,0,0.05,1,,,1995-07-16,19:10:00,,1995-07-16 19:35:00,19:35:00
DM03859,,RC11200001,BRAGA,BARCELOS,FEITOS,0,0.3,1,,,1995-07-16,19:15:00,,1995-07-16 20:25:00,20:25:00
DM03860,,RC11200001,BRAGA,BARCELOS,COSSOURADO,0,0.05,1,,,1995-07-16,19:20:00,,1995-07-16 20:30:00,20:30:00
DM03857,,RC11300003,BRAGA,V.N.FAMALICÃO,FRADELOS,0.15,0,1,,,1995-07-16,18:55:00,,1995-07-16 20:35:00,20:35:00
DM03861,,RC11500005,PORTO,M.CANAVEZES,TUIAS,0,0.02,1,,,1995-07-16,19:45:00,,1995-07-16 21:00:00,21:00:00
DM03862,,RC11400007,PORTO,VALONGO,CAMPO,0,0.2,1,,,1995-07-16,19:50:00,,1995-07-16 21:05:00,21:05:00
DM03846,,RC11500005,PORTO,M.CANAVEZES,PENHA LONGA,0,6,1,,,1995-07-16,09:25:00,,1995-07-16 21:10:00,21:10:00
DM03863,,RC11500011,PORTO,PAREDES,RECAREI,0,0.01,1,,,1995-07-16,19:50:00,,1995-07-16 21:25:00,21:25:00
DM03864,,RC11300003,BRAGA,V.N.FAMALICÃO,RIBEIRÃO,0,0.1,1,,,1995-07-16,20:35:00,,1995-07-16 21:30:00,21:30:00
DM03866,,RC11500010,PORTO,PAÇOS DE FERREIRA,PENAMAIOR,0,0.02,1,,,1995-07-16,22:05:00,,1995-07-16 22:30:00,22:30:00
DM03865,,RC11600002,AVEIRO,FEIRA,LOBÃO,0,0.05,1,,,1995-07-16,21:50:00,,1995-07-16 23:05:00,23:05:00
DM05116,,RC11600001,AVEIRO,AROUCA,ALVARENGA,0,0.01,1,,,1995-07-16,21:00:00,,1995-07-16 23:30:00,23:30:00
DM03870,,RC11500012,PORTO,PENAFIEL,BOELHE,0,0.5,2,,,1995-07-17,01:00:00,,1995-07-17 02:15:00,02:15:00
DM03868,,RC11600002,AVEIRO,FEIRA,LOBÃO,0,0.06,2,,,1995-07-17,00:10:00,,1995-07-17 02:30:00,02:30:00
DM03869,,RC11500012,PORTO,PENAFIEL,CABEÇA SANTA,0,0.5,2,,,1995-07-17,00:40:00,,1995-07-17 02:30:00,02:30:00
DM03871,,RC11500001,PORTO,AMARANTE,CHAPA,0,1,2,,,1995-07-17,07:00:00,,1995-07-17 08:30:00,08:30:00
DM03873,,RC11400002,PORTO,GONDOMAR,S.COSME-GONDOMAR,0,0.02,2,,,1995-07-17,13:25:00,,1995-07-17 14:00:00,14:00:00
DM03876,,RC11300002,PORTO,SANTO TIRSO,RORIZ,0,0.05,2,,,1995-07-17,15:25:00,,1995-07-17 16:00:00,16:00:00
DM03877,,RC11300002,PORTO,SANTO TIRSO,REBORDÕES,0,0.05,2,,,1995-07-17,15:30:00,,1995-07-17 16:00:00,16:00:00
DM03872,,RC11500005,PORTO,M.CANAVEZES,VILA BOA DO BISPO,2,0,2,,,1995-07-17,13:05:00,,1995-07-17 16:15:00,16:15:00
DM03878,,RC11300002,PORTO,SANTO TIRSO,S.MARTINHO-BOUGADO,0,0.2,2,,,1995-07-17,15:35:00,,1995-07-17 16:25:00,16:25:00
DM03880,,RC11600002,AVEIRO,FEIRA,MOZELOS,0,0.1,2,,,1995-07-17,15:50:00,,1995-07-17 16:40:00,16:40:00
DM03881,,RC11400009,PORTO,V.N.GAIA,CANIDELO,0,0.05,2,,,1995-07-17,16:00:00,,1995-07-17 16:45:00,16:45:00
DM03879,,RC11600005,AVEIRO,VALE DE CAMBRA,VILA CHÃ,0,0.02,2,,,1995-07-17,15:40:00,,1995-07-17 16:45:00,16:45:00
DM03874,,RC11500005,PORTO,M.CANAVEZES,VILA BOA DE QUIRES,0,0.8,2,,,1995-07-17,14:30:00,,1995-07-17 17:00:00,17:00:00
DM03886,,RC11300003,BRAGA,V.N.FAMALICÃO,CALENDÁRIO,0,0.05,2,,,1995-07-17,17:20:00,,1995-07-17 17:35:00,17:35:00
DM03884,,RC11400001,AVEIRO,ESPINHO,SILVADE,0,0.05,2,,,1995-07-17,16:40:00,,1995-07-17 18:10:00,18:10:00
DM03885,,RC11400002,PORTO,GONDOMAR,S.PEDRO COVA,0,0.25,2,,,1995-07-17,16:55:00,,1995-07-17 18:20:00,18:20:00
DM03883,,RC11400006,PORTO,PÓVOA DE VARZIM,PÓVOA DE VARZIM,0,0.3,2,,,1995-07-17,16:30:00,,1995-07-17 18:35:00,18:35:00
DM03882,,RC11500005,PORTO,M.CANAVEZES,MANHUNCELOS,1.5,0,2,,,1995-07-17,16:15:00,,1995-07-17 19:05:00,19:05:00
DM03888,,RC11500001,PORTO,AMARANTE,S.GONÇALO-AMARANTE,0,0.1,2,,,1995-07-17,18:45:00,,1995-07-17 19:15:00,19:15:00
DM09812,,RC11200001,BRAGA,BARCELOS,CARVALHAL,0,0.05,2,,,1995-07-17,19:00:00,,1995-07-17 19:25:00,19:25:00
DM03887,,RC11500009,PORTO,LOUSADA,CAÍDE DE REI,0,0.2,2,,,1995-07-17,18:30:00,,1995-07-17 20:10:00,20:10:00
DM03889,,RC11400008,PORTO,VILA DO CONDE,GUILHABREU,0,0.03,2,,,1995-07-17,19:40:00,,1995-07-17 20:35:00,20:35:00
DM03891,,RC11300002,PORTO,SANTO TIRSO,RORIZ,0,0.05,2,,,1995-07-17,20:45:00,,1995-07-17 21:45:00,21:45:00
DM03892,,RC11500011,PORTO,PAREDES,SOBREIRA,0,0.02,2,,,1995-07-17,20:50:00,,1995-07-17 22:20:00,22:20:00
DM03875,,RC11300003,BRAGA,V.N.FAMALICÃO,REQUIÃO,0,10,2,,,1995-07-17,15:20:00,,1995-07-17 23:00:00,23:00:00
DM03893,,RC11100009,V.CASTELO,PONTE DE LIMA,CABAÇOS,0,0.05,2,,,1995-07-17,22:00:00,,1995-07-17 23:15:00,23:15:00
DM03894,,RC11200001,BRAGA,BARCELOS,STA EULÁLIA-RIO COVO,0,0.03,2,,,1995-07-17,22:20:00,,1995-07-17 23:20:00,23:20:00
DM03895,,RC11400009,PORTO,V.N.GAIA,OLIVEIRA DO DOURO,0,0.25,2,,,1995-07-17,22:30:00,,1995-07-17 23:30:00,23:30:00
DM03890,,RC11500007,AVEIRO,C.PAIVA,PARAÍSO,0,8,2,,,1995-07-17,20:30:00,,1995-07-18 00:30:00,00:30:00
DM03896,,RC11500008,PORTO,FELGUEIRAS,PINHEIRO,0,0.3,2,,,1995-07-17,23:50:00,,1995-07-18 00:40:00,00:40:00
DM03897,,RC11500002,PORTO,BAIÃO,VALADARES,0,0.5,3,,,1995-07-18,00:35:00,,1995-07-18 01:45:00,01:45:00
DM03898,,RC11500002,PORTO,BAIÃO,STA MARINHA DO ZÊZERE,0,0.02,3,,,1995-07-18,01:05:00,,1995-07-18 01:45:00,01:45:00
DM03899,,RC11200002,BRAGA,ESPOSENDE,FORJÃES,0,0.01,3,,,1995-07-18,01:25:00,,1995-07-18 02:15:00,02:15:00
DM03900,,RC11600002,AVEIRO,FEIRA,RIO MEÃO,0,0.2,3,,,1995-07-18,08:45:00,,1995-07-18 11:30:00,11:30:00
DM03902,,RC11400002,PORTO,GONDOMAR,S.PEDRO COVA,0,0.05,3,,,1995-07-18,12:05:00,,1995-07-18 12:35:00,12:35:00
DM03903,,RC11500012,PORTO,PENAFIEL,BOELHE,0,2,3,,,1995-07-18,12:55:00,,1995-07-18 14:15:00,14:15:00
DM03901,,RC11300003,BRAGA,V.N.FAMALICÃO,REQUIÃO,0,0.2,3,,,1995-07-18,10:50:00,,1995-07-18 14:35:00,14:35:00
DM03904,,RC11500008,PORTO,FELGUEIRAS,PINHEIRO,0,0.2,3,,,1995-07-18,14:10:00,,1995-07-18 15:00:00,15:00:00
DM03906,,RC11500009,PORTO,LOUSADA,LUSTOSA,0,0.02,3,,,1995-07-18,15:00:00,,1995-07-18 15:30:00,15:30:00
DM03909,,RC11400009,PORTO,V.N.GAIA,CANIDELO,0,0.05,3,,,1995-07-18,15:30:00,,1995-07-18 16:10:00,16:10:00
DM03907,,RC11400009,PORTO,V.N.GAIA,CRESTUMA,0,0.1,3,,,1995-07-18,15:15:00,,1995-07-18 16:30:00,16:30:00
DM03910,,RC11400006,PORTO,PÓVOA DE VARZIM,ARGIVAI,0,0.05,3,,,1995-07-18,15:33:00,,1995-07-18 16:30:00,16:30:00
DM03913,,RC11300002,PORTO,SANTO TIRSO,RORIZ,0,0.05,3,,,1995-07-18,16:00:00,,1995-07-18 16:30:00,16:30:00
DM03914,,RC11400009,PORTO,V.N.GAIA,MADALENA,0,0.1,3,,,1995-07-18,16:15:00,,1995-07-18 16:55:00,16:55:00
DM03905,,RC11100002,V.CASTELO,MELGAÇO,MELGAÇO,0.3,0.2,3,,,1995-07-18,14:35:00,,1995-07-18 17:10:00,17:10:00
DM03912,,RC11400009,PORTO,V.N.GAIA,PEDROSO,0,0.1,3,,,1995-07-18,16:00:00,,1995-07-18 17:20:00,17:20:00
DM03908,,RC11500011,PORTO,PAREDES,VILELA,0,0.05,3,,,1995-07-18,15:20:00,,1995-07-18 17:20:00,17:20:00
DM03917,,RC11300002,PORTO,SANTO TIRSO,RORIZ,0,0.1,3,,,1995-07-18,16:45:00,,1995-07-18 18:00:00,18:00:00
DM03921,,RC11200001,BRAGA,BARCELOS,LIJÓ,0,0.15,3,,,1995-07-18,17:20:00,,1995-07-18 18:00:00,18:00:00
DM03911,,RC11500008,PORTO,FELGUEIRAS,MACIEIRA DA LIXA,0,0.3,3,,,1995-07-18,15:50:00,,1995-07-18 18:30:00,18:30:00
DM03915,,RC11400009,PORTO,V.N.GAIA,PEDROSO,0,0.7,3,,,1995-07-18,16:35:00,,1995-07-18 18:40:00,18:40:00
DM03922,,RC11600003,AVEIRO,OL. DE AZEMÉIS,MACIEIRA DE SARNES,0,0.1,3,,,1995-07-18,17:30:00,,1995-07-18 18:45:00,18:45:00
DM03927,,RC11500001,PORTO,AMARANTE,S.GONÇALO-AMARANTE,0,0.05,3,,,1995-07-18,18:00:00,,1995-07-18 18:45:00,18:45:00
DM03928,,RC11400008,PORTO,VILA DO CONDE,MINDELO,0,0.05,3,,,1995-07-18,18:10:00,,1995-07-18 18:45:00,18:45:00
DM03924,,RC11600002,AVEIRO,FEIRA,FIÃES,0,0.05,3,,,1995-07-18,17:55:00,,1995-07-18 18:55:00,18:55:00
DM03925,,RC11300003,BRAGA,V.N.FAMALICÃO,BRUFE,0,0.15,3,,,1995-07-18,18:00:00,,1995-07-18 19:05:00,19:05:00
DM03919,,RC11500005,PORTO,M.CANAVEZES,VILA BOA DE QUIRES,0,0.4,3,,,1995-07-18,16:50:00,,1995-07-18 19:15:00,19:15:00
DM03923,,RC11400003,PORTO,MAIA,S.PEDRO-AVIOSO,0,0.2,3,,,1995-07-18,17:50:00,,1995-07-18 19:20:00,19:20:00
DM03929,,RC11500005,PORTO,M.CANAVEZES,PENHA LONGA,0.05,0,3,,,1995-07-18,18:20:00,,1995-07-18 19:30:00,19:30:00
DM03930,,RC11300003,BRAGA,V.N.FAMALICÃO,JESUFREI,0,0.02,3,,,1995-07-18,18:40:00,,1995-07-18 19:35:00,19:35:00
DM03926,,RC11200001,BRAGA,BARCELOS,ENCOURADOS,0,1,3,,,1995-07-18,18:00:00,,1995-07-18 20:05:00,20:05:00
DM03918,,RC11500011,PORTO,PAREDES,RECAREI,0,1.2,3,,,1995-07-18,16:50:00,,1995-07-18 20:10:00,20:10:00
DM03920,,RC11400002,PORTO,GONDOMAR,FOZ DO SOUSA,0,5,3,,,1995-07-18,16:55:00,,1995-07-18 21:00:00,21:00:00
DM03931,,RC11300003,BRAGA,V.N.FAMALICÃO,LOURO,0,0.04,3,,,1995-07-18,19:15:00,,1995-07-18 21:00:00,21:00:00
DM03916,,RC11200004,BRAGA,BRAGA,S.VICTOR,0,8,3,,,1995-07-18,16:40:00,,1995-07-18 21:30:00,21:30:00
DM03933,,RC11600002,AVEIRO,FEIRA,SANFINS,0,0.01,3,,,1995-07-18,20:35:00,,1995-07-18 22:00:00,22:00:00
DM03937,,RC11500005,PORTO,M.CANAVEZES,TABUADO,0,1,3,,,1995-07-18,21:10:00,,1995-07-18 22:20:00,22:20:00
DM03938,,RC11300003,BRAGA,V.N.FAMALICÃO,MOUQUIM,0,0.1,3,,,1995-07-18,21:20:00,,1995-07-18 22:20:00,22:20:00
DM03932,,RC11500009,PORTO,LOUSADA,CAÍDE DE REI,0,0.4,3,,,1995-07-18,20:30:00,,1995-07-18 22:30:00,22:30:00
DM03935,,RC11200001,BRAGA,BARCELOS,MARTIM,0,0.05,3,,,1995-07-18,20:50:00,,1995-07-18 22:40:00,22:40:00
