codigo_sgif,distrito,concelho,freguesia,data_inicio,hora_inicio,data_fim,hora_fim,reacendimento,area_povoamento,area_mato,area_total,causa
AG242,FARO,SILVES,TUNES,1996-10-07,19:49:00,1996-10-07,22:30:00,,4,0,4,DES
AG281,FARO,SILVES,S.B.MESSINES,1996-11-17,18:05:00,1996-11-17,21:00:00,,0,2,2,DES
AG247,FARO,SILVES,S.M.SERRA,1996-10-10,15:08:00,1996-10-10,18:13:00,,0,1.5,1.5,DES
AG123,FARO,SILVES,S.M.SERRA,1996-07-29,05:00:00,1996-07-29,08:30:00,,1,0,1,DES
AG116,FARO,TAVIRA,SANTIAGO,1996-07-25,13:50:00,1996-07-25,14:25:00,,0,0.09,0.09,DES
AG152,FARO,TAVIRA,CONCEIÇÃO,1996-08-18,22:24:00,1996-08-18,23:00:00,,0,0.005,0.005,DES
AG43,FARO,TAVIRA,SANTIAGO,1996-06-23,12:00:00,1996-06-23,12:45:00,,0,0.025,0.025,DES
AG266,FARO,TAVIRA,CONCEIÇÃO,1996-11-01,09:15:00,1996-11-01,10:00:00,,0,0.04,0.04,DES
AG08,FARO,TAVIRA,STª.MARIA,1996-04-18,14:05:00,1996-04-18,14:50:00,,0,0.1,0.1,DES
AG256,FARO,TAVIRA,TAVIRA,1996-10-15,20:00:00,1996-10-15,20:47:00,,0,0.03,0.03,DES
AG150,FARO,TAVIRA,STª.MARIA,1996-08-17,02:07:00,1996-08-17,02:55:00,,0,0.005,0.005,DES
AG172,FARO,TAVIRA,CONCEIÇÃO,1996-09-05,14:28:00,1996-09-05,15:27:00,,0,0.005,0.005,DES
AG262,FARO,TAVIRA,STª.C.F.BISPO,1996-10-28,11:56:00,1996-10-28,12:55:00,,0,0.01,0.01,DES
AG117,FARO,TAVIRA,CONCEIÇÃO,1996-07-27,12:50:00,1996-07-27,13:52:00,,0,0.02,0.02,DES
AG179,FARO,TAVIRA,ST.ESTEVÃO,1996-09-08,15:23:00,1996-09-08,16:30:00,,0,0.03,0.03,DES
AG38,FARO,TAVIRA,CONCEIÇÃO,1996-06-21,11:37:00,1996-06-21,12:55:00,,0,1,1,DES
AG213,FARO,TAVIRA,STª.C.F.BISPO,1996-09-28,14:22:00,1996-09-28,15:44:00,,0,0.04,0.04,DES
AG42,FARO,TAVIRA,CONCEIÇÃO,1996-06-23,16:22:00,1996-06-23,17:45:00,,0,0.03,0.03,DES
AG225,FARO,TAVIRA,LUZ,1996-10-02,14:11:00,1996-10-02,15:40:00,,0,0.01,0.01,DES
AG284,FARO,TAVIRA,STª.MARIA,1996-11-28,09:51:00,1996-11-28,11:20:00,,0,0.1,0.1,DES
AG214,FARO,TAVIRA,STª.C.F.BISPO,1996-09-29,16:41:00,1996-09-29,18:30:00,,0,0.025,0.025,DES
AG190,FARO,TAVIRA,CONCEIÇÃO,1996-09-14,20:34:00,1996-09-14,22:25:00,,0,1.5,1.5,DES
AG85,FARO,TAVIRA,STª.MARIA,1996-07-11,16:40:00,1996-07-11,18:37:00,,0,0.05,0.05,DES
AG182,FARO,TAVIRA,CONCEIÇÃO,1996-09-09,00:46:00,1996-09-09,02:45:00,,0,2,2,DES
AG160,FARO,TAVIRA,STª.CATARINA,1996-08-25,02:59:00,1996-08-25,05:00:00,,0,0.05,0.05,DES
AG197,FARO,TAVIRA,STª.MARIA,1996-09-19,16:45:00,1996-09-19,18:55:00,,0,3,3,DES
AG265,FARO,TAVIRA,ST.ESTEVÃO,1996-11-01,13:27:00,1996-11-01,15:40:00,,0,0.15,0.15,DES
AG16,FARO,TAVIRA,LUZ,1996-05-30,14:05:00,1996-05-30,16:20:00,,0,2,2,DES
AG49,FARO,TAVIRA,CONCEIÇÃO,1996-06-24,10:10:00,1996-06-24,12:43:00,,0,2,2,DES
AG267,FARO,TAVIRA,CONCEIÇÃO,1996-11-01,10:00:00,1996-11-01,12:45:00,,0,0.05,0.05,DES
AG166,FARO,TAVIRA,STª.CATARINA,1996-08-30,02:20:00,1996-08-30,05:10:00,,0,0.05,0.05,DES
AG240,FARO,TAVIRA,CACHOPO,1996-10-06,12:14:00,1996-10-06,15:10:00,,0,0.02,0.02,DES
AG94,FARO,TAVIRA,CONCEIÇÃO,1996-07-16,15:45:00,1996-07-16,18:50:00,,1,0,1,DES
AG244,FARO,TAVIRA,CONCEIÇÃO,1996-10-07,14:39:00,1996-10-07,17:55:00,,0,5,5,DES
AG272,FARO,TAVIRA,CACHOPO,1996-11-05,11:19:00,1996-11-05,17:00:00,,0,5,5,DES
AG119,FARO,V.BISPO,V.BISPO,1996-07-28,10:30:00,1996-07-28,11:20:00,,0.05,0,0.05,DES
AG184,FARO,V.BISPO,V.BISPO,1996-09-11,19:56:00,1996-09-11,20:50:00,,0.005,0,0.005,DES
AG260,FARO,V.BISPO,BUDENS,1996-10-25,14:30:00,1996-10-25,15:45:00,,0,1,1,DES
AG261,FARO,V.BISPO,V.BISPO,1996-10-25,18:18:00,1996-10-25,19:48:00,,1,0,1,DES
AG174,FARO,V.BISPO,V.BISPO,1996-09-06,09:20:00,1996-09-06,11:02:00,,0.02,0,0.02,DES
AG141,FARO,V.BISPO,SAGRES,1996-08-10,16:46:00,1996-08-10,18:42:00,,0,0.05,0.05,DES
AG183,FARO,V.BISPO,RAPOSEIRA,1996-09-10,11:28:00,1996-09-10,13:30:00,,0,0.015,0.015,DES
AG274,FARO,V.BISPO,B.S.MIGUEL,1996-11-07,15:12:00,1996-11-07,17:49:00,,0,2,2,DES
AG216,FARO,V.R.S.ANTÓNIO,V.R.S.ANT.,1996-09-29,13:02:00,1996-09-29,13:27:00,,0,0.001,0.001,DES
AG142,FARO,V.R.S.ANTÓNIO,V.R.S.ANT.,1996-08-11,05:48:00,1996-08-11,06:13:00,,0,0.004,0.004,DES
AG156,FARO,V.R.S.ANTÓNIO,V.R.S.ANT.,1996-08-22,22:50:00,1996-08-22,23:15:00,,0,0.01,0.01,DES
AG13,FARO,V.R.S.ANTÓNIO,V.R.S.ANT.,1996-05-14,00:07:00,1996-05-14,00:36:00,,0,0.005,0.005,DES
AG143,FARO,V.R.S.ANTÓNIO,V.R.S.ANT.,1996-08-11,16:22:00,1996-08-11,17:00:00,,0,0.02,0.02,DES
AG09,FARO,V.R.S.ANTÓNIO,V.R.S.ANT.,1996-04-21,14:46:00,1996-04-21,15:25:00,,0,0.02,0.02,DES
AG252,FARO,V.R.S.ANTÓNIO,V.R.S.ANT.,1996-10-16,18:30:00,1996-10-16,19:15:00,,0,0.01,0.01,DES
AG196,FARO,V.R.S.ANTÓNIO,V.R.S.ANT.,1996-09-18,16:10:00,1996-09-18,17:00:00,,0,1,1,DES
AG71,FARO,V.R.S.ANTÓNIO,V.R.S.ANT.,1996-07-04,15:56:00,1996-07-04,16:50:00,,0,0.05,0.05,DES
AG140,FARO,V.R.S.ANTÓNIO,V.N.CACELA,1996-08-09,12:52:00,1996-08-09,13:50:00,,0,0.002,0.002,DES
AG151,FARO,V.R.S.ANTÓNIO,V.N.CACELA,1996-08-18,02:00:00,1996-08-18,03:14:00,,0,0.005,0.005,DES
AG96,FARO,V.R.S.ANTÓNIO,V.N.CACELA,1996-07-17,20:40:00,1996-07-17,22:00:00,,0,0.006,0.006,DES
AG154,FARO,V.R.S.ANTÓNIO,V.N.CACELA,1996-08-19,01:40:00,1996-08-19,03:00:00,,0,0.01,0.01,DES
AG51,FARO,V.R.S.ANTÓNIO,V.N.CACELA,1996-06-25,10:28:00,1996-06-25,11:54:00,,0,0.5,0.5,DES
AG185,FARO,V.R.S.ANTÓNIO,V.N.CACELA,1996-09-12,20:45:00,1996-09-12,22:15:00,,0,1,1,DES
AG50,FARO,V.R.S.ANTÓNIO,V.N.CACELA,1996-06-24,15:50:00,1996-06-24,17:49:00,,0,8,8,DES
AG146,FARO,V.R.S.ANTÓNIO,MONTE GORDO,1996-08-13,15:13:00,1996-08-13,17:30:00,,0,1,1,DES
AG34,FARO,V.R.S.ANTÓNIO,V.N.CACELA,1996-06-20,14:59:00,1996-06-20,17:26:00,,0,3.5,3.5,DES
AG48,FARO,V.R.S.ANTÓNIO,V.N.CACELA,1996-06-24,05:06:00,1996-06-24,08:03:00,,1,4,5,DES
AG70,FARO,V.R.S.ANTÓNIO,CACELA,1996-07-04,15:50:00,1996-07-04,18:51:00,,0,1,1,DES
AG95,FARO,V.R.S.ANTÓNIO,V.N.CACELA,1996-07-16,14:30:00,1996-07-16,22:00:00,,0,4,4,DES
AT1,PORTALEGRE,PONTE DE SOR,,1996-02-09,22:35:00,1996-02-09,23:05:00,,0.001,0,0.001,DES
AT10,SETÚBAL,SINES,,1996-03-04,21:30:00,1996-03-04,22:00:00,,0,0.005,0.005,DES
AT100,ÉVORA,VENDAS NOVAS,,1996-06-19,16:21:00,1996-06-19,17:40:00,,0,0.5,0.5,DES
AT101,PORTALEGRE,PONTE DE SOR,PONTE DE SOR,1996-06-20,17:20:00,1996-06-20,18:15:00,,0.001,0,0.001,DES
AT102,ÉVORA,VENDAS NOVAS,,1996-06-20,17:40:00,1996-06-20,19:20:00,,8,0,8,DES
AT103,BEJA,CASTRO VERDE,,1996-06-20,23:55:00,1996-06-21,01:15:00,,0.001,0,0.001,DES
AT104,BEJA,CASTRO VERDE,,1996-06-20,22:30:00,1996-06-20,23:00:00,,0,0.5,0.5,DES
AT105,PORTALEGRE,ELVAS,,1996-06-21,12:40:00,1996-06-21,13:10:00,,0,0.5,0.5,DES
AT106,PORTALEGRE,ELVAS,,1996-06-21,21:37:00,1996-06-21,22:17:00,,0,0.5,0.5,DES
AT107,ÉVORA,ÉVORA,,1996-06-21,16:35:00,1996-06-21,17:45:00,,0,1,1,DES
AT108,BEJA,CASTRO VERDE,,1996-06-21,13:00:00,1996-06-21,13:45:00,,0,2,2,DES
AT109,PORTALEGRE,PONTE DE SOR,PONTE DE SOR,1996-06-22,15:50:00,1996-06-22,16:25:00,,0.001,0,0.001,DES
AT11,SETÚBAL,SINES,,1996-03-06,11:05:00,1996-03-06,13:15:00,,0,0.005,0.005,DES
AT110,PORTALEGRE,PONTE DE SOR,,1996-06-22,03:27:00,1996-06-22,04:13:00,,0,0.05,0.05,DES
AT2000,ÉVORA,ÉVORA,,1996-06-22,15:10:00,1996-06-22,15:40:00,,0,0.5,0.5,DES
AT112,BEJA,ALJUSTREL,,1996-06-22,15:00:00,1996-06-22,16:00:00,,0,0.001,0.001,DES
AT113,BEJA,MÉRTOLA,,1996-06-22,00:25:00,1996-06-22,01:05:00,,0,0.001,0.001,DES
AT114,PORTALEGRE,ALTER DO CHÃO,,1996-06-23,17:40:00,1996-06-23,19:30:00,,0,0.02,0.02,DES
AT115,PORTALEGRE,ELVAS,,1996-06-23,18:55:00,1996-06-23,19:50:00,,0,1,1,DES
AT116,ÉVORA,ALANDROAL,,1996-06-23,10:20:00,1996-06-23,12:30:00,,0,0.5,0.5,DES
AT117,SETÚBAL,SANT.DO CACÉM,ABELA,1996-06-24,11:35:00,1996-06-24,14:35:00,,10,0,10,DES
AT119,PORTALEGRE,NISA,,1996-06-24,11:55:00,1996-06-24,12:36:00,,0,0.001,0.001,DES
AT12,PORTALEGRE,PORTALEGRE,,1996-03-07,13:02:00,1996-03-07,14:20:00,,0,1,1,DES
AT120,PORTALEGRE,AVIS,,1996-06-24,22:10:00,1996-06-24,22:35:00,,0,0.001,0.001,DES
AT121,PORTALEGRE,CAMPO MAIOR,,1996-06-24,09:55:00,1996-06-24,11:05:00,,0,0.001,0.001,DES
AT122,PORTALEGRE,ELVAS,,1996-06-24,15:30:00,1996-06-24,16:15:00,,0,2,2,DES
AT123,PORTALEGRE,ELVAS,,1996-06-24,20:36:00,1996-06-24,21:40:00,,0,1,1,DES
AT124,PORTALEGRE,ELVAS,,1996-06-24,23:20:00,1996-06-25,00:30:00,,0,0.5,0.5,DES
AT125,ÉVORA,VILA VIÇOSA,,1996-06-24,14:20:00,1996-06-24,18:00:00,,0,3,3,DES
AT126,PORTALEGRE,CRATO,ALDEIA DA MATA,1996-06-25,16:54:00,1996-06-25,18:50:00,,0,3,3,DES
AT127,PORTALEGRE,ELVAS,,1996-06-25,12:20:00,1996-06-25,15:00:00,,0,2.5,2.5,DES
AT128,PORTALEGRE,ELVAS,,1996-06-25,18:38:00,1996-06-25,19:01:00,,0,0.5,0.5,DES
AT129,PORTALEGRE,SOUSEL,SOUSEL,1996-06-25,17:30:00,1996-06-25,18:25:00,,0,1.5,1.5,DES
AT13,ÉVORA,VENDAS NOVAS,,1996-03-17,14:15:00,1996-03-17,15:30:00,,0.05,0,0.05,DES
AT130,PORTALEGRE,MONFORTE,,1996-06-25,00:30:00,1996-06-25,01:30:00,,0,0.001,0.001,DES
AT131,SETÚBAL,SANT.DO CACÉM,,1996-06-25,14:50:00,1996-06-25,16:45:00,,0,0.5,0.5,DES
AT132,SETÚBAL,SANT.DO CACÉM,S.DOMINGOS,1996-06-25,15:30:00,1996-06-25,21:15:00,,0,4.5,4.5,DES
AT133,ÉVORA,ARRAIOLOS,,1996-06-25,18:30:00,1996-06-25,19:10:00,,0,0.4,0.4,DES
AT134,ÉVORA,VIANA DO ALENT.,ALCAÇOVAS,1996-06-25,16:30:00,1996-06-25,19:50:00,,0,15,15,DES
AT135,ÉVORA,ESTREMOZ,,1996-06-25,17:45:00,1996-06-25,18:00:00,,0,0.5,0.5,DES
AT136,ÉVORA,VILA VIÇOSA,,1996-06-25,22:50:00,1996-06-25,23:45:00,,0,0.5,0.5,DES
AT137,ÉVORA,REGUENGOS M.,,1996-06-25,14:50:00,1996-06-25,19:45:00,,0,25,25,DES
AT138,BEJA,BEJA,,1996-06-25,15:54:00,1996-06-25,16:40:00,,0,1,1,DES
AT139,BEJA,OURIQUE,OURIQUE,1996-06-25,12:30:00,1996-06-25,13:55:00,,0,1.5,1.5,DES
AT14,BEJA,ODEMIRA,,1996-03-24,17:15:00,1996-03-24,17:55:00,,0,0.001,0.001,DES
AT140,SETÚBAL,SINES,SINES,1996-06-26,10:50:00,1996-06-26,13:05:00,,0.25,0,0.25,DES
AT141,ÉVORA,MONTEMOR NOVO,,1996-06-26,17:06:00,1996-06-26,18:50:00,,6,0,6,DES
AT142,BEJA,SERPA,,1996-06-26,11:25:00,1996-06-26,13:30:00,,1,0,1,DES
AT143,PORTALEGRE,PONTE DE SOR,,1996-06-26,11:13:00,1996-06-26,11:35:00,,0,0.5,0.5,DES
AT144,PORTALEGRE,ELVAS,,1996-06-26,07:25:00,1996-06-26,10:00:00,,0,5,5,DES
AT145,PORTALEGRE,ELVAS,,1996-06-26,15:25:00,1996-06-27,00:10:00,,0,163,163,DES
AT146,PORTALEGRE,ELVAS,,1996-06-26,21:00:00,1996-06-26,22:15:00,,0,0.001,0.001,DES
AT147,PORTALEGRE,MONFORTE,,1996-06-26,04:45:00,1996-06-26,06:00:00,,0,2.5,2.5,DES
AT148,SETÚBAL,ALCÁCER DO SAL,,1996-06-26,09:40:00,1996-06-26,11:58:00,,0,7,7,DES
AT149,ÉVORA,ARRAIOLOS,,1996-06-26,18:15:00,1996-06-26,19:25:00,,0,0.5,0.5,DES
AT15,ÉVORA,MONTEMOR NOVO,,1996-04-08,16:20:00,1996-04-08,17:20:00,,0,0.01,0.01,DES
AT150,ÉVORA,MONTEMOR NOVO,CIBORRO,1996-06-26,17:00:00,1996-06-26,18:00:00,,0,0.5,0.5,DES
AT151,ÉVORA,VENDAS NOVAS,,1996-06-26,14:35:00,1996-06-26,15:50:00,,0,1,1,DES
AT152,ÉVORA,VENDAS NOVAS,,1996-06-26,23:40:00,1996-06-27,00:10:00,,0,0.01,0.01,DES
AT153,ÉVORA,ALANDROAL,,1996-06-26,23:50:00,1996-06-27,00:20:00,,0,0.001,0.001,DES
AT154,ÉVORA,ESTREMOZ,,1996-06-26,10:35:00,1996-06-26,10:50:00,,0,0.5,0.5,DES
AT155,ÉVORA,ESTREMOZ,,1996-06-26,18:10:00,1996-06-26,18:55:00,,0,0.5,0.5,DES
AT156,BEJA,BEJA,,1996-06-26,17:46:00,1996-06-26,22:15:00,,0,10,10,DES
AT157,BEJA,FERREIRA ALEN.,,1996-06-26,19:36:00,1996-06-26,19:47:00,,0,0.001,0.001,DES
AT158,BEJA,MOURA,,1996-06-26,12:08:00,1996-06-26,14:20:00,,0,1,1,DES
AT159,BEJA,MOURA,,1996-06-26,14:05:00,1996-06-26,15:30:00,,0,4,4,DES
AT16,PORTALEGRE,PONTE DE SOR,,1996-04-13,18:50:00,1996-04-13,19:35:00,,0,0.001,0.001,DES
AT160,BEJA,MOURA,,1996-06-26,23:07:00,1996-06-27,00:40:00,,0,0.001,0.001,DES
AT161,BEJA,MÉRTOLA,,1996-06-26,17:30:00,1996-06-26,22:30:00,,0,10,10,DES
AT162,BEJA,ODEMIRA,S.TEOTÓNIO,1996-06-27,19:00:00,1996-06-27,20:00:00,,0,0.001,0.001,DES
AT163,SETÚBAL,ALCÁCER DO SAL,S.M.CASTELO,1996-06-27,17:23:00,1996-06-27,19:35:00,,1,0,1,DES
AT164,SETÚBAL,SANT.DO CACÉM,S.DOMINGOS,1996-06-27,14:40:00,1996-06-27,20:45:00,,3.75,0,3.75,DES
AT165,SETÚBAL,SANT.DO CACÉM,SANTO ANDRÉ,1996-06-27,14:55:00,1996-06-27,15:16:00,,0.001,0,0.001,DES
AT166,BEJA,ODEMIRA,S.LUIS,1996-06-27,11:40:00,1996-06-27,13:00:00,,0,0.025,0.025,DES
AT167,ÉVORA,REGUENGOS M.,,1996-06-27,22:50:00,1996-06-27,23:15:00,,0,0.001,0.001,DES
AT168,ÉVORA,ALANDROAL,,1996-06-27,14:50:00,1996-06-27,15:35:00,,0.001,0,0.001,DES
AT169,BEJA,MÉRTOLA,S.MIGUEL PINHEIRO,1996-06-27,13:00:00,1996-06-27,14:05:00,,0,0.001,0.001,DES
AT17,BEJA,ODEMIRA,,1996-04-17,17:20:00,1996-04-17,18:50:00,,0.02,0,0.02,DES
AT170,BEJA,OURIQUE,OURIQUE,1996-06-27,20:23:00,1996-06-28,00:50:00,,4,0,4,DES
AT171,ÉVORA,PORTEL,PORTEL,1996-06-28,09:32:00,1996-06-28,10:30:00,,0,1,1,DES
AT172,ÉVORA,MONTEMOR NOVO,,1996-06-28,11:45:00,1996-06-28,13:05:00,,0,3,3,DES
AT173,ÉVORA,VILA VIÇOSA,,1996-06-28,15:50:00,1996-06-28,20:00:00,,0,17,17,DES
AT174,ÉVORA,MONTEMOR NOVO,,1996-06-28,16:10:00,1996-06-28,17:00:00,,0,1,1,DES
AT175,ÉVORA,BORBA,,1996-06-28,16:35:00,1996-06-28,17:20:00,,0,1,1,DES
AT176,ÉVORA,ESTREMOZ,,1996-06-28,18:35:00,1996-06-28,20:00:00,,0,10,10,DES
AT177,ÉVORA,ÉVORA,,1996-06-28,19:45:00,1996-06-28,20:55:00,,0,0.5,0.5,DES
AT178,ÉVORA,MONTEMOR NOVO,,1996-06-28,23:05:00,1996-06-29,00:05:00,,0,0.001,0.001,DES
AT179,PORTALEGRE,CRATO,ALDEIA DA MATA,1996-06-29,17:10:00,1996-06-30,00:30:00,,0,200,200,DES
AT179,PORTALEGRE,CRATO,ALDEIA DA MATA,1996-06-30,11:55:00,1996-06-30,13:00:00,S,0,0.001,0.001,REA
AT18,PORTALEGRE,PORTALEGRE,,1996-04-25,15:40:00,1996-04-25,17:30:00,,0,0.001,0.001,DES
AT180,SETÚBAL,ALCÁCER DO SAL,S.M. CASTELO,1996-06-29,19:50:00,1996-06-29,22:08:00,,5,5,10,DES
AT181,SETÚBAL,GRANDOLA,GRANDOLA,1996-06-29,23:30:00,1996-06-30,01:00:00,,0.5,0,0.5,DES
AT182,ÉVORA,REDONDO,,1996-06-29,11:00:00,1996-06-29,11:50:00,,0,0.001,0.001,DES
AT183,ÉVORA,ALANDROAL,,1996-06-29,12:40:00,1996-06-29,14:25:00,,0,5,5,DES
AT184,ÉVORA,ÉVORA,SÉ,1996-06-29,12:45:00,1996-06-29,13:35:00,,0,0.5,0.5,DES
AT185,ÉVORA,ESTREMOZ,VIEIROS,1996-06-29,13:03:00,1996-06-29,14:30:00,,0,0.5,0.5,DES
AT186,ÉVORA,ALANDROAL,,1996-06-29,13:55:00,1996-06-29,16:10:00,,0,4,4,DES
AT187,ÉVORA,REDONDO,REDONDO,1996-06-29,14:05:00,1996-06-29,18:00:00,,0,3,3,DES
AT188,ÉVORA,ÉVORA,SÉ,1996-06-29,14:40:00,1996-06-29,15:30:00,,0,1,1,DES
AT189,ÉVORA,REGUENGOS M.,,1996-06-29,14:55:00,1996-06-29,15:55:00,,0,0.03,0.03,DES
AT19,ÉVORA,VENDAS NOVAS,,1996-04-26,11:47:00,1996-04-26,17:15:00,,1,0,1,DES
AT190,ÉVORA,MONTEMOR NOVO,ESCORAL,1996-06-29,17:35:00,1996-06-29,18:55:00,,0,1,1,DES
AT191,ÉVORA,VILA VIÇOSA,CONCEIÇÃO,1996-06-29,20:00:00,1996-06-29,20:30:00,,0,0.5,0.5,DES
AT192,ÉVORA,ALANDROAL,ALANDROAL,1996-06-29,22:30:00,1996-06-29,23:05:00,,0,0.5,0.5,DES
AT193,PORTALEGRE,NISA,S.SIMÃO,1996-06-30,12:03:00,1996-06-30,13:00:00,,0,0.5,0.5,DES
AT194,ÉVORA,PORTEL,PORTEL,1996-06-30,03:40:00,1996-06-30,04:25:00,,0,0.02,0.02,DES
AT195,ÉVORA,PORTEL,ORIOLA,1996-06-30,09:00:00,1996-06-30,11:00:00,,0,2,2,DES
AT196,ÉVORA,PORTEL,PORTEL,1996-06-30,12:40:00,1996-06-30,13:20:00,,0,4,4,DES
AT197,ÉVORA,VILA VIÇOSA,CONCEIÇÃO,1996-06-30,13:15:00,1996-06-30,21:30:00,,0,20,20,DES
AT198,ÉVORA,REGUENGOS M.,,1996-06-30,14:45:00,1996-06-30,17:00:00,,0,1,1,DES
AT199,ÉVORA,PORTEL,ALQUEVA,1996-06-30,16:10:00,1996-06-30,19:00:00,,0,1,1,DES
AT2,BEJA,FERREIRA ALEN.,,1996-02-17,15:35:00,1996-02-17,16:35:00,,0.001,0,0.001,DES
AT20,SETÚBAL,GRANDOLA,,1996-05-12,15:33:00,1996-05-12,17:00:00,,0,0.5,0.5,DES
AT200,ÉVORA,ÉVORA,SÉ,1996-06-30,17:10:00,1996-06-30,17:45:00,,0,0.01,0.01,DES
AT201,BEJA,BEJA,CABEÇA GORDA,1996-06-30,15:00:00,1996-06-30,20:00:00,,375,0,375,DES
AT202,BEJA,ODEMIRA,S.TEOTÓNIO,1996-07-01,14:00:00,1996-07-01,17:25:00,,0,0.3,0.3,DES
AT203,SETÚBAL,SANT.DO CACÉM,ALVALADE,1996-07-01,14:40:00,1996-07-01,20:10:00,,0,6,6,DES
AT204,ÉVORA,PORTEL,PORTEL,1996-07-01,11:45:00,1996-07-01,12:15:00,,0,0.02,0.02,DES
AT205,ÉVORA,ALANDROAL,,1996-07-01,12:20:00,1996-07-01,12:45:00,,0,1.5,1.5,DES
AT206,ÉVORA,ALANDROAL,TERENA,1996-07-01,15:20:00,1996-07-01,16:25:00,,0,0.5,0.5,DES
AT207,ÉVORA,ALANDROAL,,1996-07-01,15:30:00,1996-07-01,16:15:00,,0,0.5,0.5,DES
AT208,ÉVORA,VENDAS NOVAS,VENDAS NOVAS,1996-07-01,16:30:00,1996-07-01,19:20:00,,0,10,10,DES
AT209,ÉVORA,VIANA DO ALENT.,ALCAÇOVAS,1996-07-01,16:47:00,1996-07-01,22:30:00,,0,10,10,DES
AT21,PORTALEGRE,PONTE DE SOR,,1996-05-13,17:26:00,1996-05-13,18:00:00,,0,0.001,0.001,DES
AT210,ÉVORA,PORTEL,PORTEL,1996-07-01,17:25:00,1996-07-01,19:30:00,,0,1.5,1.5,DES
AT211,ÉVORA,ESTREMOZ,,1996-07-01,17:20:00,1996-07-01,21:25:00,,0,12,12,DES
AT212,ÉVORA,ARRAIOLOS,,1996-07-01,17:40:00,1996-07-01,18:50:00,,0,2,2,DES
AT213,ÉVORA,MONTEMOR NOVO,,1996-07-02,11:25:00,1996-07-02,12:20:00,,0,0.5,0.5,DES
AT214,ÉVORA,MONTEMOR NOVO,S.CRISTOVÃO,1996-07-02,12:50:00,1996-07-02,13:45:00,,0,2.5,2.5,DES
AT215,ÉVORA,VILA VIÇOSA,CILADAS,1996-07-02,13:20:00,1996-07-03,01:00:00,,0,180,180,DES
AT216,ÉVORA,REGUENGOS M.,CORVAL,1996-07-02,15:40:00,1996-07-02,16:15:00,,0,0.5,0.5,DES
AT217,ÉVORA,REGUENGOS M.,MONSARAZ,1996-07-02,16:10:00,1996-07-02,17:45:00,,0,1,1,DES
AT218,ÉVORA,ALANDROAL,,1996-07-02,17:15:00,1996-07-02,23:45:00,,0,40,40,DES
AT219,ÉVORA,ESTREMOZ,GLORIA,1996-07-02,20:00:00,1996-07-02,22:15:00,,0,6,6,DES
AT22,ÉVORA,VENDAS NOVAS,,1996-05-25,16:00:00,1996-05-25,19:10:00,,1.5,0,1.5,DES
AT220,BEJA,ODEMIRA,S.TEOTÓNIO,1996-07-02,13:40:00,1996-07-02,15:20:00,,0,0.025,0.025,DES
AT221,SETÚBAL,SANT.DO CACÉM,S.DOMINGOS,1996-07-02,14:35:00,1996-07-02,20:55:00,,0,7,7,DES
AT222,BEJA,MÉRTOLA,ESPIRITO SANTO,1996-07-02,14:03:00,1996-07-02,15:45:00,,0,6.5,6.5,DES
AT223,SETÚBAL,GRANDOLA,GRANDOLA,1996-07-03,16:00:00,1996-07-03,20:15:00,,3.5,0,3.5,DES
AT224,SETÚBAL,GRANDOLA,,1996-07-03,20:10:00,1996-07-03,21:05:00,,0.02,0,0.02,DES
AT225,ÉVORA,ALANDROAL,,1996-07-03,00:25:00,1996-07-03,01:45:00,,0,1,1,DES
AT226,ÉVORA,REDONDO,REDONDO,1996-07-03,09:55:00,1996-07-03,11:10:00,,0,1,1,DES
AT227,ÉVORA,MONTEMOR NOVO,N.SRA.DO BISPO,1996-07-03,10:20:00,1996-07-03,12:35:00,,2,0,2,DES
AT228,ÉVORA,ÉVORA,SÉ,1996-07-03,17:30:00,1996-07-03,20:30:00,,0,60,60,DES
AT229,ÉVORA,MONTEMOR NOVO,N.SRA.DO BISPO,1996-07-03,18:10:00,1996-07-03,19:05:00,,0,0.5,0.5,DES
AT23,PORTALEGRE,PORTALEGRE,,1996-05-27,15:37:00,1996-05-27,18:00:00,,0,0.5,0.5,DES
AT230,BEJA,SERPA,VALE DE VARGO,1996-07-03,18:26:00,1996-07-03,21:22:00,,0,12,12,DES
AT231,BEJA,ALMODOVAR,SANTA CRUZ,1996-07-03,12:20:00,1996-07-03,14:10:00,,0,10,10,DES
AT232,SETÚBAL,ALCÁCER DO SAL,TORRÃO,1996-07-04,15:10:00,1996-07-04,19:20:00,,20,0,20,DES
AT234,ÉVORA,PORTEL,ORIOLA,1996-07-04,15:50:00,1996-07-04,17:45:00,,0,5,5,DES
AT235,ÉVORA,VENDAS NOVAS,VENDAS NOVAS,1996-07-04,17:33:00,1996-07-04,18:00:00,,0,0.001,0.001,DES
AT236,ÉVORA,MONTEMOR NOVO,,1996-07-04,17:50:00,1996-07-04,18:55:00,,0,1,1,DES
AT237,BEJA,OURIQUE,OURIQUE,1996-07-04,16:50:00,1996-07-04,17:40:00,,0,0.001,0.001,DES
AT238,SETÚBAL,SINES,SINES,1996-07-05,12:12:00,1996-07-05,12:29:00,,0,0.001,0.001,DES
AT239,ÉVORA,REDONDO,REDONDO,1996-07-05,15:25:00,1996-07-05,16:30:00,,0,0.5,0.5,DES
AT24,PORTALEGRE,PONTE DE SOR,,1996-05-30,21:02:00,1996-05-30,22:10:00,,0,0.001,0.001,DES
